subject,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
jack545,"[1, 0, 0, 1, 1, 1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 1]","[1, 1, 0, 1]","[1, 1, 1]","[1, 0, 0, 0, 0, 1, 1]","[1, 1, 0, 1]","[0, 1, 1, 1, 1, 1]","[0, 1, 1, 1]","[1, 1, 0, 0, 0]","[1, 1, 0, 1, 1]","[1, 0, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1, 1]","[1, 1, 1]"
olha,"[1, 1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[0, 1, 1]","[1, 0, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[0, 1, 1, 0]","[1, 1, 1]","[1, 1, 1]","[1, 0, 0]","[0, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0]"
ndemirci,"[1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 0, 0, 1]","[1, 0, 1, 1]","[1, 0, 1, 1]","[1, 1, 1]","[1, 1]","[0, 1, 1, 1, 1, 0, 0]","[1, 1]","[1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1]","[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
juhsis,"[1, 0, 1, 1]","[0, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 1]","[1, 0, 1, 1]","[1, 1, 0, 1]","[1, 1, 0]","[1, 1, 0, 1]","[1, 1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[0, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1, 1]","[1, 1, 1]"
tchuanro,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1]","[1, 1]","[1, 1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
abulfazhajizada,"[1, 1, 1]","[0, 1, 1]","[1, 0, 0, 1, 1, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[0, 1, 1]","[1, 1, 0, 1]","[1, 0, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[0, 1, 1, 1]","[1, 1, 1]","[0, 1, 1]","[1, 1, 1]","[1, 1, 1]"
ugurbyrm,"[0, 1, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1]","[1, 1, 0, 1, 1]","[1, 1, 1]","[1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1]","[1, 1]"
xzhong3,"[0, 0, 1, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 1]","[1, 1, 1]","[0, 1, 1, 1]","[1, 1, 0, 0, 1]","[0, 1, 1, 1]","[1, 1, 1]","[0, 1, 1, 0, 1]","[1, 1, 1]","[1, 1, 0, 1]","[1, 1, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
mrashid,"[0, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1, 0]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1]","[1, 0, 1, 1]","[1, 1, 0, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 1, 1]"
